working dir: /data/zjl/192-torch2/VideoX-master/X-CLIP/Output/
Train: [0/300][0/9356]	eta 10:48:19 lr 0.000000000	time 4.1577 (4.1577)	tot_loss 0.5031 (0.5031)	mem 3757MB
Train: [0/300][1850/9356]	eta 0:47:30 lr 0.000000079	time 0.3603 (0.3797)	tot_loss 0.4658 (0.5356)	mem 6735MB
Train: [0/300][1900/9356]	eta 0:47:15 lr 0.000000081	time 0.3859 (0.3803)	tot_loss 0.4361 (0.5337)	mem 6735MB
Train: [0/300][1950/9356]	eta 0:46:56 lr 0.000000083	time 0.3818 (0.3803)	tot_loss 0.3868 (0.5315)	mem 6735MB
Train: [0/300][2000/9356]	eta 0:46:40 lr 0.000000085	time 0.3669 (0.3806)	tot_loss 0.3461 (0.5300)	mem 6735MB
Train: [0/300][2050/9356]	eta 0:46:19 lr 0.000000088	time 0.4006 (0.3804)	tot_loss 0.3131 (0.5281)	mem 6735MB
Train: [0/300][2100/9356]	eta 0:46:02 lr 0.000000090	time 0.4818 (0.3808)	tot_loss 0.4280 (0.5266)	mem 6735MB
Train: [0/300][2150/9356]	eta 0:45:44 lr 0.000000092	time 0.4146 (0.3809)	tot_loss 0.3555 (0.5253)	mem 6735MB
Train: [0/300][2200/9356]	eta 0:45:27 lr 0.000000094	time 0.3818 (0.3812)	tot_loss 0.6401 (0.5237)	mem 6735MB
Train: [0/300][2250/9356]	eta 0:45:08 lr 0.000000096	time 0.3864 (0.3811)	tot_loss 0.3382 (0.5224)	mem 6735MB
Train: [0/300][2300/9356]	eta 0:44:51 lr 0.000000098	time 0.3537 (0.3814)	tot_loss 0.4295 (0.5209)	mem 6735MB
Train: [0/300][2350/9356]	eta 0:44:31 lr 0.000000100	time 0.3443 (0.3813)	tot_loss 0.4341 (0.5189)	mem 6735MB
Train: [0/300][2400/9356]	eta 0:44:13 lr 0.000000103	time 0.3748 (0.3815)	tot_loss 0.3550 (0.5172)	mem 6735MB
Train: [0/300][2450/9356]	eta 0:43:54 lr 0.000000105	time 0.3983 (0.3815)	tot_loss 0.3499 (0.5158)	mem 6735MB
Train: [0/300][2500/9356]	eta 0:43:37 lr 0.000000107	time 0.3740 (0.3818)	tot_loss 0.6424 (0.5143)	mem 6735MB
Train: [0/300][2550/9356]	eta 0:43:17 lr 0.000000109	time 0.3922 (0.3817)	tot_loss 0.4768 (0.5130)	mem 6735MB
Train: [0/300][2600/9356]	eta 0:43:00 lr 0.000000111	time 0.4488 (0.3820)	tot_loss 0.3765 (0.5119)	mem 6735MB
Train: [0/300][2650/9356]	eta 0:42:42 lr 0.000000113	time 0.3679 (0.3822)	tot_loss 0.3571 (0.5108)	mem 6735MB
Train: [0/300][2700/9356]	eta 0:42:24 lr 0.000000115	time 0.3832 (0.3823)	tot_loss 0.4510 (0.5098)	mem 6735MB
Train: [0/300][2750/9356]	eta 0:42:05 lr 0.000000117	time 0.3926 (0.3823)	tot_loss 0.7099 (0.5090)	mem 6735MB
Train: [0/300][2800/9356]	eta 0:41:48 lr 0.000000120	time 0.3771 (0.3826)	tot_loss 0.3923 (0.5087)	mem 6735MB
Train: [0/300][2850/9356]	eta 0:41:31 lr 0.000000122	time 0.3852 (0.3829)	tot_loss 0.3545 (0.5074)	mem 6735MB
Train: [0/300][2900/9356]	eta 0:41:14 lr 0.000000124	time 0.4218 (0.3833)	tot_loss 0.3497 (0.5061)	mem 6735MB
Train: [0/300][2950/9356]	eta 0:40:56 lr 0.000000126	time 0.3780 (0.3835)	tot_loss 0.5351 (0.5051)	mem 6735MB
Train: [0/300][3000/9356]	eta 0:40:40 lr 0.000000128	time 0.3841 (0.3840)	tot_loss 0.2025 (0.5041)	mem 6735MB
Train: [0/300][3050/9356]	eta 0:40:21 lr 0.000000130	time 0.4253 (0.3840)	tot_loss 0.5731 (0.5036)	mem 6735MB
Train: [0/300][3100/9356]	eta 0:40:04 lr 0.000000132	time 0.4114 (0.3844)	tot_loss 0.5276 (0.5027)	mem 6735MB
Train: [0/300][3150/9356]	eta 0:39:46 lr 0.000000135	time 0.3845 (0.3846)	tot_loss 0.2833 (0.5019)	mem 6735MB
Train: [0/300][3200/9356]	eta 0:39:30 lr 0.000000137	time 0.3982 (0.3851)	tot_loss 0.4948 (0.5015)	mem 6735MB
Train: [0/300][3250/9356]	eta 0:39:11 lr 0.000000139	time 0.3895 (0.3851)	tot_loss 0.6081 (0.5008)	mem 6735MB
Train: [0/300][3300/9356]	eta 0:38:54 lr 0.000000141	time 0.3469 (0.3855)	tot_loss 0.3630 (0.5001)	mem 6735MB
Train: [0/300][3350/9356]	eta 0:38:35 lr 0.000000143	time 0.3760 (0.3855)	tot_loss 0.2892 (0.4992)	mem 6735MB
Train: [0/300][3400/9356]	eta 0:38:15 lr 0.000000145	time 0.3945 (0.3854)	tot_loss 0.7172 (0.4988)	mem 6735MB
Train: [0/300][3450/9356]	eta 0:37:55 lr 0.000000147	time 0.3293 (0.3853)	tot_loss 0.5241 (0.4981)	mem 6735MB
Train: [0/300][3500/9356]	eta 0:37:37 lr 0.000000150	time 0.3944 (0.3855)	tot_loss 0.3990 (0.4971)	mem 6735MB
Train: [0/300][3550/9356]	eta 0:37:17 lr 0.000000152	time 0.3585 (0.3854)	tot_loss 0.4087 (0.4964)	mem 6735MB
Train: [0/300][3600/9356]	eta 0:36:59 lr 0.000000154	time 0.4127 (0.3855)	tot_loss 0.5257 (0.4957)	mem 6735MB
Train: [0/300][3650/9356]	eta 0:36:39 lr 0.000000156	time 0.4219 (0.3854)	tot_loss 0.4245 (0.4949)	mem 6735MB
Train: [0/300][3700/9356]	eta 0:36:21 lr 0.000000158	time 0.3875 (0.3857)	tot_loss 0.3067 (0.4943)	mem 6735MB
Train: [0/300][3750/9356]	eta 0:36:02 lr 0.000000160	time 0.4083 (0.3857)	tot_loss 0.4757 (0.4933)	mem 6735MB
Train: [0/300][3800/9356]	eta 0:35:44 lr 0.000000162	time 0.3890 (0.3860)	tot_loss 0.4682 (0.4925)	mem 6735MB
Train: [0/300][3850/9356]	eta 0:35:25 lr 0.000000164	time 0.3652 (0.3861)	tot_loss 0.4124 (0.4917)	mem 6735MB
Train: [0/300][3900/9356]	eta 0:35:07 lr 0.000000167	time 0.3824 (0.3863)	tot_loss 0.3640 (0.4908)	mem 6735MB
Train: [0/300][3950/9356]	eta 0:34:49 lr 0.000000169	time 0.3793 (0.3864)	tot_loss 0.3143 (0.4901)	mem 6735MB
Train: [0/300][4000/9356]	eta 0:34:30 lr 0.000000171	time 0.3371 (0.3866)	tot_loss 0.3906 (0.4895)	mem 6735MB
Train: [0/300][4050/9356]	eta 0:34:11 lr 0.000000173	time 0.3586 (0.3866)	tot_loss 0.5761 (0.4883)	mem 6735MB
Train: [0/300][4100/9356]	eta 0:33:53 lr 0.000000175	time 0.2578 (0.3868)	tot_loss 0.3589 (0.4879)	mem 6735MB
Train: [0/300][4150/9356]	eta 0:33:34 lr 0.000000177	time 0.3993 (0.3870)	tot_loss 0.3429 (0.4871)	mem 6735MB
Train: [0/300][4200/9356]	eta 0:33:16 lr 0.000000180	time 0.2523 (0.3871)	tot_loss 0.2520 (0.4863)	mem 6735MB
Train: [0/300][4250/9356]	eta 0:32:56 lr 0.000000182	time 0.3949 (0.3872)	tot_loss 0.5842 (0.4854)	mem 6735MB
Train: [0/300][4300/9356]	eta 0:32:37 lr 0.000000184	time 0.2465 (0.3871)	tot_loss 0.5130 (0.4845)	mem 6735MB
Train: [0/300][4350/9356]	eta 0:32:17 lr 0.000000186	time 0.3622 (0.3871)	tot_loss 0.3047 (0.4834)	mem 6735MB
Train: [0/300][4400/9356]	eta 0:31:59 lr 0.000000188	time 0.3295 (0.3873)	tot_loss 0.3750 (0.4831)	mem 6735MB
Train: [0/300][4450/9356]	eta 0:31:41 lr 0.000000190	time 0.3688 (0.3877)	tot_loss 0.3527 (0.4823)	mem 6735MB
Train: [0/300][4500/9356]	eta 0:31:23 lr 0.000000192	time 0.4321 (0.3878)	tot_loss 0.3683 (0.4815)	mem 6735MB
Train: [0/300][4550/9356]	eta 0:31:04 lr 0.000000194	time 0.3739 (0.3879)	tot_loss 0.2785 (0.4806)	mem 6735MB
Train: [0/300][4600/9356]	eta 0:30:44 lr 0.000000197	time 0.3715 (0.3878)	tot_loss 0.4923 (0.4799)	mem 6735MB
Train: [0/300][4650/9356]	eta 0:30:25 lr 0.000000199	time 0.3561 (0.3880)	tot_loss 0.3416 (0.4791)	mem 6735MB
Train: [0/300][4700/9356]	eta 0:30:05 lr 0.000000201	time 0.3506 (0.3879)	tot_loss 0.4014 (0.4787)	mem 6735MB
Train: [0/300][4750/9356]	eta 0:29:47 lr 0.000000203	time 0.3806 (0.3880)	tot_loss 0.2483 (0.4776)	mem 6735MB
Train: [0/300][4800/9356]	eta 0:29:27 lr 0.000000205	time 0.4105 (0.3880)	tot_loss 0.6948 (0.4769)	mem 6735MB
Train: [0/300][4850/9356]	eta 0:29:09 lr 0.000000207	time 0.3964 (0.3882)	tot_loss 0.5433 (0.4761)	mem 6735MB
Train: [0/300][4900/9356]	eta 0:28:49 lr 0.000000209	time 0.3878 (0.3882)	tot_loss 0.2469 (0.4759)	mem 6735MB
Train: [0/300][4950/9356]	eta 0:28:31 lr 0.000000212	time 0.4055 (0.3884)	tot_loss 0.1748 (0.4750)	mem 6735MB
Train: [0/300][5000/9356]	eta 0:28:12 lr 0.000000214	time 0.4167 (0.3884)	tot_loss 0.2083 (0.4745)	mem 6735MB
Train: [0/300][5050/9356]	eta 0:27:53 lr 0.000000216	time 0.3948 (0.3886)	tot_loss 0.2519 (0.4738)	mem 6735MB
Train: [0/300][5100/9356]	eta 0:27:34 lr 0.000000218	time 0.3443 (0.3887)	tot_loss 0.4330 (0.4732)	mem 6735MB
Train: [0/300][5150/9356]	eta 0:27:15 lr 0.000000220	time 0.3642 (0.3888)	tot_loss 0.2668 (0.4724)	mem 6735MB
Train: [0/300][5200/9356]	eta 0:26:56 lr 0.000000222	time 0.3729 (0.3889)	tot_loss 0.5778 (0.4719)	mem 6735MB
Train: [0/300][5250/9356]	eta 0:26:36 lr 0.000000224	time 0.3618 (0.3889)	tot_loss 0.6960 (0.4710)	mem 6735MB
Train: [0/300][5300/9356]	eta 0:26:16 lr 0.000000227	time 0.4125 (0.3888)	tot_loss 0.2222 (0.4701)	mem 6735MB
Train: [0/300][5350/9356]	eta 0:25:57 lr 0.000000229	time 0.3772 (0.3889)	tot_loss 0.4146 (0.4694)	mem 6735MB
Train: [0/300][5400/9356]	eta 0:25:37 lr 0.000000231	time 0.3811 (0.3887)	tot_loss 0.2399 (0.4686)	mem 6735MB
Train: [0/300][5450/9356]	eta 0:25:18 lr 0.000000233	time 0.3683 (0.3887)	tot_loss 0.5951 (0.4680)	mem 6735MB
Train: [0/300][5500/9356]	eta 0:24:58 lr 0.000000235	time 0.3620 (0.3885)	tot_loss 0.4239 (0.4676)	mem 6735MB
Train: [0/300][5550/9356]	eta 0:24:38 lr 0.000000237	time 0.3386 (0.3885)	tot_loss 0.6324 (0.4670)	mem 6735MB
Train: [0/300][5600/9356]	eta 0:24:19 lr 0.000000239	time 0.4204 (0.3885)	tot_loss 0.4558 (0.4660)	mem 6735MB
Train: [0/300][5650/9356]	eta 0:24:00 lr 0.000000241	time 0.3842 (0.3886)	tot_loss 0.4337 (0.4655)	mem 6735MB
Train: [0/300][5700/9356]	eta 0:23:41 lr 0.000000244	time 0.4018 (0.3887)	tot_loss 0.1747 (0.4649)	mem 6735MB
Train: [0/300][5750/9356]	eta 0:23:22 lr 0.000000246	time 0.4474 (0.3889)	tot_loss 0.3540 (0.4643)	mem 6735MB
Train: [0/300][5800/9356]	eta 0:23:03 lr 0.000000248	time 0.4038 (0.3889)	tot_loss 0.3941 (0.4635)	mem 6735MB
Train: [0/300][5850/9356]	eta 0:22:43 lr 0.000000250	time 0.3729 (0.3890)	tot_loss 0.2267 (0.4626)	mem 6735MB
Train: [0/300][5900/9356]	eta 0:22:24 lr 0.000000252	time 0.4042 (0.3890)	tot_loss 0.3782 (0.4616)	mem 6735MB
Train: [0/300][5950/9356]	eta 0:22:05 lr 0.000000254	time 0.3653 (0.3892)	tot_loss 0.2872 (0.4609)	mem 6735MB
Train: [0/300][6000/9356]	eta 0:21:46 lr 0.000000256	time 0.4152 (0.3893)	tot_loss 0.5008 (0.4599)	mem 6735MB
Train: [0/300][6050/9356]	eta 0:21:27 lr 0.000000259	time 0.4419 (0.3894)	tot_loss 0.4670 (0.4595)	mem 6735MB
Train: [0/300][6100/9356]	eta 0:21:08 lr 0.000000261	time 0.4128 (0.3895)	tot_loss 0.6141 (0.4587)	mem 6735MB
Train: [0/300][6150/9356]	eta 0:20:49 lr 0.000000263	time 0.3752 (0.3897)	tot_loss 0.2121 (0.4582)	mem 6735MB
Train: [0/300][6200/9356]	eta 0:20:30 lr 0.000000265	time 0.3670 (0.3898)	tot_loss 0.2457 (0.4574)	mem 6735MB
Train: [0/300][6250/9356]	eta 0:20:10 lr 0.000000267	time 0.2592 (0.3897)	tot_loss 0.2732 (0.4565)	mem 6735MB
Train: [0/300][6300/9356]	eta 0:19:51 lr 0.000000269	time 0.3823 (0.3898)	tot_loss 0.4585 (0.4556)	mem 6735MB
Train: [0/300][6350/9356]	eta 0:19:31 lr 0.000000271	time 0.4229 (0.3899)	tot_loss 0.2902 (0.4549)	mem 6735MB
Train: [0/300][6400/9356]	eta 0:19:13 lr 0.000000274	time 0.4027 (0.3901)	tot_loss 0.3119 (0.4543)	mem 6735MB
Train: [0/300][6450/9356]	eta 0:18:53 lr 0.000000276	time 0.4058 (0.3902)	tot_loss 0.1312 (0.4535)	mem 6735MB
Train: [0/300][6500/9356]	eta 0:18:34 lr 0.000000278	time 0.3839 (0.3904)	tot_loss 0.2961 (0.4528)	mem 6735MB
Train: [0/300][6550/9356]	eta 0:18:15 lr 0.000000280	time 0.3866 (0.3905)	tot_loss 0.4968 (0.4524)	mem 6735MB
Train: [0/300][6600/9356]	eta 0:17:56 lr 0.000000282	time 0.3777 (0.3905)	tot_loss 0.3555 (0.4518)	mem 6735MB
Train: [0/300][6650/9356]	eta 0:17:36 lr 0.000000284	time 0.3576 (0.3906)	tot_loss 0.3527 (0.4512)	mem 6735MB
Train: [0/300][6700/9356]	eta 0:17:18 lr 0.000000286	time 0.4753 (0.3909)	tot_loss 0.6301 (0.4506)	mem 6735MB
Train: [0/300][6750/9356]	eta 0:16:58 lr 0.000000288	time 0.3575 (0.3908)	tot_loss 0.6618 (0.4499)	mem 6735MB
Train: [0/300][6800/9356]	eta 0:16:38 lr 0.000000291	time 0.3722 (0.3908)	tot_loss 0.4158 (0.4492)	mem 6735MB
Train: [0/300][6850/9356]	eta 0:16:19 lr 0.000000293	time 0.3600 (0.3908)	tot_loss 0.2806 (0.4491)	mem 6735MB
Train: [0/300][6900/9356]	eta 0:15:59 lr 0.000000295	time 0.3669 (0.3908)	tot_loss 0.1759 (0.4488)	mem 6735MB
Train: [0/300][6950/9356]	eta 0:15:39 lr 0.000000297	time 0.3608 (0.3907)	tot_loss 0.1707 (0.4482)	mem 6735MB
Train: [0/300][7000/9356]	eta 0:15:20 lr 0.000000299	time 0.3835 (0.3906)	tot_loss 0.4383 (0.4476)	mem 6735MB
Train: [0/300][7050/9356]	eta 0:15:00 lr 0.000000301	time 0.3665 (0.3905)	tot_loss 0.1561 (0.4469)	mem 6735MB
Train: [0/300][7100/9356]	eta 0:14:41 lr 0.000000304	time 0.4480 (0.3905)	tot_loss 0.3718 (0.4463)	mem 6735MB
Train: [0/300][7150/9356]	eta 0:14:21 lr 0.000000306	time 0.3822 (0.3906)	tot_loss 0.7849 (0.4457)	mem 6735MB
Train: [0/300][7200/9356]	eta 0:14:02 lr 0.000000308	time 0.3903 (0.3908)	tot_loss 0.1896 (0.4450)	mem 6735MB
Train: [0/300][7250/9356]	eta 0:13:42 lr 0.000000310	time 0.4338 (0.3907)	tot_loss 0.5628 (0.4446)	mem 6735MB
Train: [0/300][7300/9356]	eta 0:13:23 lr 0.000000312	time 0.4206 (0.3908)	tot_loss 0.8343 (0.4441)	mem 6735MB
Train: [0/300][7350/9356]	eta 0:13:03 lr 0.000000314	time 0.4082 (0.3907)	tot_loss 0.5092 (0.4432)	mem 6735MB
Train: [0/300][7400/9356]	eta 0:12:44 lr 0.000000316	time 0.3578 (0.3908)	tot_loss 1.2725 (0.4432)	mem 6735MB
Train: [0/300][7450/9356]	eta 0:12:24 lr 0.000000318	time 0.3823 (0.3907)	tot_loss 0.2479 (0.4425)	mem 6735MB
Train: [0/300][7500/9356]	eta 0:12:05 lr 0.000000321	time 0.4206 (0.3908)	tot_loss 0.3855 (0.4419)	mem 6735MB
Train: [0/300][7550/9356]	eta 0:11:45 lr 0.000000323	time 0.4201 (0.3907)	tot_loss 0.2891 (0.4414)	mem 6735MB
Train: [0/300][7600/9356]	eta 0:11:26 lr 0.000000325	time 0.3791 (0.3908)	tot_loss 0.2175 (0.4407)	mem 6735MB
Train: [0/300][7650/9356]	eta 0:11:06 lr 0.000000327	time 0.3944 (0.3908)	tot_loss 0.2591 (0.4402)	mem 6735MB
Train: [0/300][7700/9356]	eta 0:10:47 lr 0.000000329	time 0.3799 (0.3909)	tot_loss 0.1231 (0.4395)	mem 6735MB
Train: [0/300][7750/9356]	eta 0:10:27 lr 0.000000331	time 0.3872 (0.3909)	tot_loss 0.3102 (0.4390)	mem 6735MB
Train: [0/300][7800/9356]	eta 0:10:08 lr 0.000000333	time 0.3575 (0.3911)	tot_loss 0.2659 (0.4386)	mem 6735MB
Train: [0/300][7850/9356]	eta 0:09:48 lr 0.000000335	time 0.3918 (0.3910)	tot_loss 0.2721 (0.4378)	mem 6735MB
Train: [0/300][7900/9356]	eta 0:09:29 lr 0.000000338	time 0.3566 (0.3911)	tot_loss 0.7506 (0.4372)	mem 6735MB
Train: [0/300][7950/9356]	eta 0:09:09 lr 0.000000340	time 0.3770 (0.3910)	tot_loss 0.3215 (0.4367)	mem 6735MB
Train: [0/300][8000/9356]	eta 0:08:50 lr 0.000000342	time 0.3892 (0.3911)	tot_loss 0.4823 (0.4364)	mem 6735MB
Train: [0/300][8050/9356]	eta 0:08:30 lr 0.000000344	time 0.3809 (0.3911)	tot_loss 0.7154 (0.4356)	mem 6735MB
Train: [0/300][8100/9356]	eta 0:08:11 lr 0.000000346	time 0.4263 (0.3911)	tot_loss 0.1239 (0.4353)	mem 6735MB
Train: [0/300][8150/9356]	eta 0:07:51 lr 0.000000348	time 0.3431 (0.3911)	tot_loss 0.2144 (0.4349)	mem 6735MB
Train: [0/300][8200/9356]	eta 0:07:32 lr 0.000000351	time 0.3984 (0.3912)	tot_loss 0.3920 (0.4342)	mem 6735MB
Train: [0/300][8250/9356]	eta 0:07:12 lr 0.000000353	time 0.3843 (0.3912)	tot_loss 0.8912 (0.4337)	mem 6735MB
Train: [0/300][8300/9356]	eta 0:06:53 lr 0.000000355	time 0.3877 (0.3913)	tot_loss 0.5071 (0.4331)	mem 6735MB
Train: [0/300][8350/9356]	eta 0:06:33 lr 0.000000357	time 0.3578 (0.3913)	tot_loss 0.1955 (0.4325)	mem 6735MB
Train: [0/300][8400/9356]	eta 0:06:14 lr 0.000000359	time 0.3822 (0.3914)	tot_loss 0.2981 (0.4321)	mem 6735MB
Train: [0/300][8450/9356]	eta 0:05:54 lr 0.000000361	time 0.3570 (0.3913)	tot_loss 0.3449 (0.4319)	mem 6735MB
Train: [0/300][8500/9356]	eta 0:05:35 lr 0.000000363	time 0.4128 (0.3914)	tot_loss 0.3134 (0.4313)	mem 6735MB
Train: [0/300][8550/9356]	eta 0:05:15 lr 0.000000365	time 0.3743 (0.3914)	tot_loss 0.6493 (0.4307)	mem 6735MB
Train: [0/300][8600/9356]	eta 0:04:55 lr 0.000000368	time 0.3534 (0.3915)	tot_loss 0.2351 (0.4303)	mem 6735MB
Train: [0/300][8650/9356]	eta 0:04:36 lr 0.000000370	time 0.4406 (0.3915)	tot_loss 0.2270 (0.4298)	mem 6735MB
Train: [0/300][8700/9356]	eta 0:04:16 lr 0.000000372	time 0.4159 (0.3917)	tot_loss 0.2694 (0.4293)	mem 6735MB
Train: [0/300][8750/9356]	eta 0:03:57 lr 0.000000374	time 0.3663 (0.3917)	tot_loss 0.2302 (0.4289)	mem 6735MB
Train: [0/300][8800/9356]	eta 0:03:37 lr 0.000000376	time 0.4028 (0.3917)	tot_loss 0.3220 (0.4284)	mem 6735MB
Train: [0/300][8850/9356]	eta 0:03:18 lr 0.000000378	time 0.4203 (0.3917)	tot_loss 0.6110 (0.4281)	mem 6735MB
Train: [0/300][8900/9356]	eta 0:02:58 lr 0.000000380	time 0.2629 (0.3919)	tot_loss 0.4108 (0.4278)	mem 6735MB
Train: [0/300][8950/9356]	eta 0:02:39 lr 0.000000383	time 0.4102 (0.3918)	tot_loss 0.1876 (0.4271)	mem 6735MB
Train: [0/300][9000/9356]	eta 0:02:19 lr 0.000000385	time 0.2786 (0.3919)	tot_loss 0.1594 (0.4266)	mem 6735MB
Train: [0/300][9050/9356]	eta 0:01:59 lr 0.000000387	time 0.3953 (0.3920)	tot_loss 0.3266 (0.4262)	mem 6735MB
Train: [0/300][9100/9356]	eta 0:01:40 lr 0.000000389	time 0.2488 (0.3920)	tot_loss 0.5572 (0.4256)	mem 6735MB
Train: [0/300][9150/9356]	eta 0:01:20 lr 0.000000391	time 0.3796 (0.3920)	tot_loss 0.4734 (0.4251)	mem 6735MB
Train: [0/300][9200/9356]	eta 0:01:01 lr 0.000000393	time 0.2776 (0.3920)	tot_loss 0.3112 (0.4246)	mem 6735MB
Train: [0/300][9250/9356]	eta 0:00:41 lr 0.000000395	time 0.4109 (0.3921)	tot_loss 0.8252 (0.4241)	mem 6735MB
Train: [0/300][9300/9356]	eta 0:00:21 lr 0.000000398	time 0.3526 (0.3920)	tot_loss 0.7170 (0.4238)	mem 6735MB
Train: [0/300][9350/9356]	eta 0:00:02 lr 0.000000400	time 0.3860 (0.3920)	tot_loss 0.1750 (0.4234)	mem 6735MB
EPOCH 0 training takes 1:01:07
1 views inference
Test: [0/1170]	Acc@1: 0.000	
Test: [50/1170]	Acc@1: 65.686	
Test: [100/1170]	Acc@1: 59.901	
Test: [150/1170]	Acc@1: 55.629	
Test: [200/1170]	Acc@1: 57.214	
